floating.member_Y_pontoon_lower1:outer_diameter+floating.member_Y_pontoon_lower1:outer_diameter+floating.member_Y_pontoon_lower2:outer_diameter+floating.member_Y_pontoon_lower2:outer_diameter+floating.member_Y_pontoon_lower3:outer_diameter+floating.member_Y_pontoon_lower3:outer_diameter,floating.member_Y_pontoon_upper1:outer_diameter+floating.member_Y_pontoon_upper1:outer_diameter+floating.member_Y_pontoon_upper2:outer_diameter+floating.member_Y_pontoon_upper2:outer_diameter+floating.member_Y_pontoon_upper3:outer_diameter+floating.member_Y_pontoon_upper3:outer_diameter,floating.member_column1:outer_diameter+floating.member_column1:outer_diameter+floating.member_column1:outer_diameter+floating.member_column1:outer_diameter+floating.member_column1:outer_diameter+floating.member_column1:outer_diameter+floating.member_column1:outer_diameter+floating.member_column2:outer_diameter+floating.member_column2:outer_diameter+floating.member_column2:outer_diameter+floating.member_column2:outer_diameter+floating.member_column2:outer_diameter+floating.member_column2:outer_diameter+floating.member_column2:outer_diameter+floating.member_column3:outer_diameter+floating.member_column3:outer_diameter+floating.member_column3:outer_diameter+floating.member_column3:outer_diameter+floating.member_column3:outer_diameter+floating.member_column3:outer_diameter+floating.member_column3:outer_diameter,floating.member_main_column:outer_diameter+floating.member_main_column:outer_diameter+floating.member_main_column:outer_diameter+floating.member_main_column:outer_diameter,configuration.rotor_diameter_user,financese.lcoe,floating.jointdv_0+floating.member_column1:joint1_2+floating.member_column2:joint1_2+floating.member_column3:joint1_2+floating.member_main_column:joint1_2,floating.jointdv_1+floating.member_column1:joint2_2+floating.member_column2:joint2_2+floating.member_column3:joint2_2+floating.member_main_column:joint2_2,floating.jointdv_2,floating.member_column1:joint1_0+floating.member_column1:joint2_0,floating.member_column1:joint1_1+floating.member_column1:joint2_1,floating.member_column2:joint1_0+floating.member_column3:joint1_0+floating.member_column3:joint2_0,floating.member_column2:joint1_1,floating.member_column2:joint2_0,floating.member_column2:joint2_1,floating.member_column3:joint1_1+floating.member_column3:joint2_1,floating.member_main_column:joint1_0+floating.member_main_column:joint1_1+floating.member_main_column:joint2_0+floating.member_main_column:joint2_1+towerse.tower.torsion_freqs_1+towerse.tower.torsion_freqs_2,floatingse.platform_cost,floatingse.platform_mass,floatingse.structural_frequencies_0,floatingse.structural_frequencies_1,floatingse.structural_frequencies_2,floatingse.structural_frequencies_3,floatingse.structural_frequencies_4,floatingse.structural_frequencies_5,floatingse.system_structural_mass,raft.Max_Offset,raft.Max_PtfmPitch,raft.Std_PtfmPitch,raft.heave_avg,raft.heave_period,raft.max_nac_accel,raft.max_tower_base,raft.pitch_period,raft.platform_displacement,raft.platform_mass,raft.platform_total_center_of_mass_0,raft.platform_total_center_of_mass_1,raft.platform_total_center_of_mass_2,raft.roll_period,raft.surge_period,raft.sway_period,raft.yaw_period,rotorse.blade_mass,rotorse.rp.AEP,tcons.tip_deflection_ratio,towerse.tower.fore_aft_freqs_0,towerse.tower.fore_aft_freqs_1,towerse.tower.fore_aft_freqs_2,towerse.tower.side_side_freqs_0,towerse.tower.side_side_freqs_1,towerse.tower.side_side_freqs_2,towerse.tower.top_deflection,towerse.tower.torsion_freqs_0,tune_rosco_ivc.Kp_float,tune_rosco_ivc.omega_pc,tune_rosco_ivc.omega_vs,tune_rosco_ivc.ps_percent,tune_rosco_ivc.ptfm_freq,tune_rosco_ivc.zeta_pc,tune_rosco_ivc.zeta_vs
True,True,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True
9.427925,1.05525,12.3125,11.895,238.534375,0.09768558589207049,-23.955,11.33125,43.4825,-43.4825,1.560931754200879e-07,21.741248162212713,37.65695068110378,21.741251927907676,37.65694850697878,-37.65695068110378,0.0,11236997.284615146,14971898.539394451,0.40779643993475506,0.4126876219901839,1.1182452195637995,1.4278287479784106,1.6270724534728533,3.9375343000081493,8783854.795235194,16.236192895327214,10.699186556194919,0.21542039801738258,-0.01217249836741663,14.437656727969214,0.4494534991419618,719781818.2391567,33.27458565885904,17790.333493653452,15068911.49389613,-7.18761672915097e-07,-4.4121885459367927e-08,-18.365940834794134,33.28557680793235,93.39714277078198,93.39857232108423,66.25121196010204,67246.31155310935,77274871.93411125,1.084586519049551,0.3821831693026885,1.3983889445091642,3.3314773848357926,0.3775987313664412,1.22159174384656,3.293090075640127,0.5469232104671746,5.405003266623499,-15.2625,0.338125,0.21287499999999998,0.97953125,0.6976249999999999,1.3795,1.0345
12.236675,0.80125,12.7825,12.865,242.134375,0.09691987771265467,-22.835,14.76125,44.5575,-44.5575,1.599522029271676e-07,22.27874811677785,38.58792801640388,22.278751975570543,38.58792578852887,-38.58792801640388,0.0,12669323.482332632,20261157.935740583,0.40601040387489035,0.4111683466830765,1.0996678151505312,1.404583449288062,1.6063620248281694,3.9304942805757284,9399264.808097672,16.178648686583067,8.890342451438565,0.2609336474853418,-0.01065961941536767,16.325770147366637,0.4862128894204639,657212977.2799169,31.362049009185807,22955.338782832903,20358170.51376829,-6.941375533492254e-07,-3.88192836477461e-08,-17.264587907289318,31.376138257952864,106.61206118155263,106.61301990276623,72.79009249167387,68261.20394164324,77939018.92908445,1.14798695666202,0.38078099161573126,1.3798461768644206,3.3261617221053075,0.37594261765140596,1.2011273930177704,3.28851067330624,0.5635007900429536,5.389280127038248,-7.012499999999999,0.390625,0.210625,0.79796875,0.625875,1.0394999999999999,1.3565
10.014175,1.0797500000000002,10.8975,10.504999999999999,244.70312500000003,0.0963956106446262,-21.875,19.46875,49.6325,-49.6325,1.781704025536138e-07,24.816247902283042,42.983007064448536,24.81625220058363,42.983004582823526,-42.983007064448536,0.0,12045766.811090276,14421650.641090533,0.40479627977770277,0.4101516083099595,1.0867297603955601,1.3883897401191438,1.5918381924840002,3.9257533703456016,9027336.711633274,17.182012477550177,12.426113045093896,0.2890863903804352,-0.01933016518368471,16.861920543160828,0.4062518678799091,744004338.951016,37.86903237637196,17215.81445984451,14518645.507217148,-7.31800752956408e-07,-4.7884949915313096e-08,-15.324916582884642,37.88535701814704,102.29902465367,102.30042311486541,70.6120913095032,68985.37194804504,78398590.31728655,1.1865325148924875,0.3798444336199323,1.3668626899188128,3.322559322453432,0.3748180645882481,1.186892529904882,3.2854315837971875,0.5699525510600699,5.379082704543355,-12.5875,0.227125,0.440875,0.77984375,0.9128749999999999,1.0705,1.2635
7.450425,1.10325,12.1075,10.265,245.340625,0.09626815900144507,-20.725,7.69125,45.9075,-45.9075,1.647984235174538e-07,22.95374805972012,39.757062344455164,22.95375203542624,39.75706004908016,-39.757062344455164,0.0,9660768.942925716,10489719.767516285,0.4045569348989467,0.4099629162863618,1.083555829646344,1.3844303408663547,1.5882713918897107,3.9246231325177,8140492.402953497,16.44314808825272,9.754583353067064,0.294407316051171,-0.013634529053143645,12.942454409616722,0.5359119898601726,728886394.8252809,30.42998480039236,13414.707518103323,10586727.675005252,-7.618429932577091e-07,-4.912895512626476e-08,-16.108219797666,30.442033782796784,83.29958788979145,83.30208013628713,60.309042070022414,69165.09247518126,78511057.4731943,1.196219448188722,0.37961508974546027,1.363667931476369,3.3216843115233123,0.3745414519479566,1.1834055683905194,3.284686925180492,0.5715626481167732,5.376604328394987,-18.1125,0.611125,0.558625,0.94578125,0.802625,0.9855,1.0445
11.589175000000001,0.89925,11.0175,7.535,238.234375,0.09775123540028255,-22.175,20.536250000000003,56.8325,-56.8325,2.040169123684734e-07,28.41624759797514,49.21839014738874,28.41625251981402,49.21838730576373,-49.21839014738874,0.0,13755194.80427938,22806472.553855695,0.40777709810486806,0.41264377341881403,1.1198192415717114,1.4297660200383386,1.6287954869224457,3.9380866482201093,9743362.850389378,21.911651910215287,7.988922233026923,0.4071948313978607,-0.025602504594409763,22.71989560304363,0.5469320949065788,648861608.312671,31.476006621940428,25316.14357863394,22903440.560405355,-7.527256894219647e-07,-4.0419862632812495e-08,-16.379480837589643,31.489531997596487,142.2188754347624,142.22529317119867,99.08774787005238,67161.73718739819,77218488.68373372,1.0779924920087962,0.3822970414944645,1.399957903507041,3.3319301753150437,0.37773347812800273,1.223324177684018,3.293480011566461,0.5445470669317685,5.406271082177672,-1.1374999999999993,0.537625,0.434875,0.91484375,0.47887499999999994,0.9864999999999999,1.1785
11.099175,0.82625,12.7275,6.335,243.203125,0.09669870178938075,-19.045,13.02875,52.682500000000005,-52.682500000000005,1.8911927129463074e-07,26.341247773374835,45.624384620416265,26.34125233581317,45.624381986291255,-45.624384620416265,0.0,11928129.752587646,18647275.660349004,0.4054554272899638,0.4106944657809474,1.0942595439480964,1.3978010459432242,1.6002962895899555,3.928489513584841,9074954.069288926,19.69644858093251,6.181576475515678,0.3812682677211827,-0.016946783106996828,18.3050762117483,0.6363080024762306,615616889.2883601,24.65967749784493,21314.00109786245,18744262.02971489,-6.992027311038798e-07,-3.9816633970091486e-08,-14.661944289843673,24.672816529811858,118.74678682325346,118.75282600009605,81.58920685903657,68562.50011948927,78131671.08249024,1.1639263215259699,0.3803964571714143,1.374430366879966,3.324655318879005,0.3754799693970503,1.1951722484196827,3.287220379048721,0.5661795840156484,5.385109560251857,-2.0625,0.36587499999999995,0.323125,0.8167187499999999,0.562875,1.4955,0.9804999999999999
11.484175,0.85825,13.1225,10.015,237.46562500000002,0.09792105284190206,-21.965,7.25375,52.3825,-52.3825,1.8804233338567824e-07,26.19124778605433,45.36457699196042,26.191252322511904,45.364574372835406,-45.36457699196042,0.0,12146705.288921716,22335670.97395845,0.4081786148456924,0.4129896494834091,1.1238768327314248,1.4348288748989453,1.6332962454245599,3.939643532082559,9199849.939756874,20.639701230960924,5.664373622204791,0.3583742555520112,-0.015248189938895585,18.004270879671708,0.6244778781229321,617227069.2121052,23.72730695650611,24881.253475978763,22432648.79970977,-7.263671654740209e-07,-3.5798803083799744e-08,-18.07298735379007,23.73790720583029,131.96109786364116,131.967491625068,91.1381532858398,66945.01537526335,77073116.21167484,1.0611930558722296,0.38258878076089986,1.4039883459539408,3.3330975715639046,0.3780785381841927,1.2277822256628188,3.2944868912145813,0.538389751347378,5.409521359637408,-2.5874999999999986,0.6088749999999999,0.15962500000000002,0.96078125,0.8883749999999999,0.9135,1.0115
8.369175,0.89225,13.7475,13.115,244.60937500000003,0.09641444515604419,-22.075,17.14125,54.1575,-54.1575,1.9441421601364708e-07,27.078747711033976,46.901772126990814,27.07875240121106,46.9017694191158,-46.901772126990814,0.0,12949915.134247676,16848275.431676745,0.40470400096469195,0.4100497260604431,1.0871946891108641,1.388951117601058,1.592342260685983,3.925883819661246,9569782.736287884,20.978770548994675,7.065343679207629,0.6450707397106155,-0.013348414450212369,13.62708456994471,1.063811258478272,731071238.0756308,21.39276583180814,19533.527690667615,16945251.281497285,-9.029484459852555e-07,-6.127196974016893e-08,-15.549660606124624,21.404957605694246,122.45766843313926,122.46418531993781,92.43739826613472,68958.9424587603,78382002.43854317,1.1851116347542823,0.3798781650855891,1.367333341631072,3.3226885370444754,0.3748587318437292,1.1874068126040356,3.2855416570025198,0.5697156775936345,5.379447420447247,-9.9875,0.683875,0.135625,0.86671875,0.8673749999999999,1.0125,1.4195
8.202925,1.07675,14.0175,9.895,246.240625,0.09609050733001459,-23.905,18.26125,46.707499999999996,-46.707499999999996,1.6767025794132706e-07,23.35374802590813,40.44988268700408,23.353752070896284,40.44988035162907,-40.44988268700408,0.0,12679037.586515227,15630362.904325645,0.4040104171481865,0.40948442889708514,1.0790937596767352,1.37883476867719,1.583216167371059,3.9229812633159007,9462466.134886205,17.126863109901894,6.44671090786869,0.37448291938764666,-0.01073133665004147,13.439276375388966,0.7211862611157632,692661678.3211899,24.678125908241203,18415.14391902137,15727364.631666217,-8.013101307333651e-07,-6.060707209069043e-08,-16.61397205023037,24.69240498201645,101.54008896715301,101.54187519081555,77.29599812908482,69418.81557231475,78668523.94203451,1.209993767978593,0.3792910718625025,1.3591735441043906,3.320459281980046,0.37415040842047836,1.1785123970875382,3.2836466004191873,0.5739212032785823,5.373106136928751,-16.7125,0.198625,0.508375,0.98046875,0.310875,0.8654999999999999,0.9275
